id,rating,review
1005,average,He gives unclear answers when going over questions so you are left wondering what the right answer is. The comments he makes in class and comments he puts on slides when they are uploaded can be contradictory.  Makes you think in depth about problems. 
1190,good,Great prep. for the MCAT! Uses ingenious problem-based learning and makes you apply all your knowledge. Wants students to get the &quot;whole picture&quot; and genuinely wants you to learn and understand! An outstanding professor.
1125,average,"AMAZING PROFESSOR! He has a bad case of ADD, and he goes on MANY tangents.  He often doesn't tell you the answers to questions because his point is to let you think about the question itself.  Basically the same stuff is covered day after day after day, but if you miss a day, you're screwed because you never know what was discussed the day before."
1241,good,"This professor brings the field of psychology to life. There is a lot of reading and you certainly won't pass if you skip lecture, but she makes it worth it. You'll be excited to go to her lectures, even if you didn't have a prior interest in psychology."
2211,good,Excellent proffessor. A leader in his field.
2678,average,"The lectures are too easy. (Of course, the tests are not!)"
998,good,"good class, great professor. As long as you focus on what he says during lectures, it's pretty clear cut. He's very conceptual and teaches you the concept, expecting you to be able to apply them. His exams are mostly true or false questions and can be tricky, but if you look over the lecture slides a few times, it's not hard."
1577,poor,I HATE THIS MAN WITH A FIERY PASSION. He's one of the only 2 people on the planet that I hate. Don't take a class with him. Chances are you won't learn anything and you'll have to take it over.
4214,average,She is so sensitive.  Do not bother her.  She is not happy about teaching.  I think she is fired.
1826,good,"She is a great professor. Her test are really easy and her homework, which is a quiz, on spark are easy as well. you get to chance to to take it and if don't do good the first time you can redo it. The second time it's the same question so you can look at the answer from the 1st attempt and pass it. Overall a very good professor"
4380,poor,"I read all the chapters, went to EVERY class, and sat in the front row despite how BORING they were. His tests have multiple correct answers but you are expected to know the &quot;more correct&quot; answer which is b.s. and he knows it. he needs to go back to vcu/vdu."
4389,good,"yeah, i don't agree with most of these people who rated on here--although he may not have a very interesting lecture class, as long as you read the book and listen to what he emphasises in class, YOU WILL DO WELL!! plus, he allows a lot of extra credit!!!"
2752,poor,"stopped recording lectures, couldn't bear to listen to him twice...worst prof.."
440,good,"He was a great instructor, and increased my interest in dance. He's got a great personality, and makes you happy to be in class...he's also really fair at grading and understanding as a person."
1100,good,"Best professor I've ever had inspired me to be extremly interested in biology. takes time out of his schedule to help students. GO TO REVIEW SESSION he has reviews every thursday, go and learn. great sense of humor, can go fast at times. he really is an amazing teacher, uses a different style than normal I really liked it. great professor!!!"
